0.00;0.92;0.70;-0.01;12796
0.00;0.90;0.74;-0.03;12840
0.00;0.90;0.72;0.00;12889
0.00;0.91;0.75;-0.03;12932
0.00;0.89;0.74;-0.03;12976
0.00;0.92;0.75;-0.03;13019
0.00;0.91;0.75;-0.03;13062
0.00;0.88;0.74;-0.01;13106
0.00;0.91;0.79;-0.06;13149
0.00;0.90;0.72;-0.03;13193
0.00;0.91;0.72;-0.01;13236
0.00;0.91;0.75;-0.01;13280
0.00;0.93;0.75;-0.03;13323
0.00;0.91;0.75;-0.03;13367
0.00;0.92;0.75;-0.03;13410
0.00;0.90;0.77;-0.03;13454
0.00;0.92;0.77;-0.03;13498
0.00;0.91;0.75;-0.03;13544
0.00;0.89;0.75;-0.03;13587
0.00;0.91;0.74;-0.03;13631
0.00;0.89;0.72;-0.01;13674
0.00;0.91;0.74;-0.01;13718
0.00;0.88;0.75;-0.03;13761
0.00;0.91;0.72;-0.01;13805
0.00;0.91;0.70;-0.01;13848
0.00;0.88;0.77;-0.04;13892
0.00;0.92;0.75;-0.03;13935
0.00;0.93;0.75;-0.03;13979
0.00;0.89;0.82;-0.03;14022
0.00;0.91;0.79;-0.01;14066
0.00;0.88;0.82;-0.03;14110
0.00;0.92;0.79;-0.03;14153
0.00;0.90;0.82;-0.03;14197
0.00;0.92;0.80;-0.01;14240
0.00;0.90;0.80;-0.03;14284
0.00;0.91;0.82;-0.03;14327
0.00;0.92;0.80;-0.03;14373
0.00;0.91;0.80;-0.03;14417
0.00;0.90;0.77;-0.00;14460
0.00;0.93;0.79;-0.01;14504
0.00;0.91;0.80;-0.03;14547
0.00;0.88;0.79;-0.01;14591
0.00;0.88;0.79;-0.03;14634
0.00;0.91;0.79;-0.03;14678
0.00;0.92;0.79;-0.03;14722
0.00;0.92;0.79;-0.03;14765
0.00;0.91;0.84;-0.03;14809
0.00;0.90;0.77;-0.00;14852
0.00;0.92;0.84;-0.05;14896
0.00;0.91;0.80;-0.03;14939
0.00;0.90;0.80;-0.03;14983
0.00;0.89;0.80;-0.03;15027
0.00;0.91;0.80;-0.03;15070
0.00;0.90;0.79;-0.04;15114
0.00;0.92;0.82;-0.05;15160
0.00;0.89;0.77;-0.00;15203
0.00;0.91;0.80;-0.01;15248
0.00;0.92;0.77;-0.03;15292
0.00;0.92;0.79;-0.03;15335
0.00;0.92;0.77;-0.03;15379
0.00;0.91;0.79;-0.01;15422
0.00;0.89;0.80;0.00;15466
0.00;0.88;0.82;-0.03;15510
0.00;0.89;0.85;-0.03;15553
0.00;0.90;0.84;-0.03;15597
0.00;0.91;0.82;-0.03;15640
0.00;0.92;0.75;0.01;15684
0.00;0.91;0.79;-0.00;15728
0.00;0.92;0.79;-0.00;15771
0.00;0.91;0.82;-0.05;15815
0.00;0.86;0.75;-0.04;15859
0.00;0.88;0.82;-0.05;15902
0.00;0.89;0.80;-0.05;15948
0.00;0.91;0.72;0.00;15992
0.00;0.97;0.80;-0.03;16036
0.00;0.95;0.93;-0.07;16079
0.00;0.89;0.75;-0.05;16123
0.00;0.95;0.79;-0.07;16167
0.00;0.93;0.88;-0.09;16210
0.00;0.90;0.85;-0.11;16254
0.00;0.92;0.77;-0.04;16298
0.00;0.88;1.18;-0.18;16341
0.00;0.89;0.72;-0.04;16385
0.00;0.88;0.80;-0.10;16429
0.00;0.91;0.84;-0.07;16472
0.00;0.91;0.84;-0.07;16516
0.00;0.90;0.84;-0.06;16560
0.00;0.90;0.84;-0.06;16603
0.00;0.90;0.84;-0.05;16647
0.00;0.90;0.84;-0.05;16691
0.00;0.91;0.82;-0.06;16734
0.00;0.90;0.84;-0.05;16781
0.00;0.90;0.84;-0.03;16824
0.00;0.91;0.85;-0.06;16869
0.00;0.92;0.85;-0.04;16913
0.00;0.90;0.84;-0.04;16957
0.00;0.91;0.85;-0.05;17000
0.00;0.91;0.82;-0.03;17044
0.00;0.91;0.84;-0.05;17088
0.00;0.91;0.84;-0.05;17131
0.00;0.92;0.84;-0.04;17175
0.00;0.90;0.82;-0.03;17219
0.00;0.90;0.80;-0.01;17263
0.00;0.92;0.82;-0.05;17306
0.00;0.91;0.79;-0.03;17350
0.00;0.91;0.82;-0.04;17394
0.00;0.90;0.84;-0.04;17438
0.00;0.89;0.80;-0.03;17481
0.00;0.90;0.80;-0.03;17525
0.00;0.93;0.84;-0.03;17572
0.00;0.90;0.84;-0.03;17615
0.00;0.92;0.79;-0.01;17659
0.00;0.91;0.85;-0.03;17703
0.00;0.90;0.84;-0.05;17747
0.00;0.90;0.84;-0.03;17791
0.00;0.89;0.82;-0.03;17834
0.00;0.90;0.84;-0.03;17878
0.00;0.93;0.84;-0.03;17922
0.00;0.92;0.84;-0.04;17966
0.00;0.90;0.84;-0.01;18009
0.00;0.89;0.82;-0.03;18061
0.00;0.90;0.85;-0.05;18104
0.00;0.89;0.87;-0.05;18149
0.00;0.91;0.85;-0.03;18192
0.00;0.92;0.87;-0.03;18236
0.00;0.91;0.90;-0.05;18279
0.00;0.91;0.90;-0.06;18322
0.00;0.93;0.92;-0.08;18368
0.00;0.90;0.88;-0.08;18412
0.00;0.91;0.84;-0.06;18455
0.00;0.88;0.80;-0.03;18498
0.00;0.91;0.82;-0.04;18542
0.00;0.89;0.80;-0.03;18585
0.00;0.87;0.82;-0.04;18629
0.00;0.89;0.84;-0.04;18672
0.00;0.89;0.87;-0.05;18716
0.00;0.90;0.87;-0.05;18759
0.00;0.90;0.88;-0.05;18803
0.00;0.89;0.87;-0.04;18846
0.00;0.91;0.88;-0.06;18890
0.00;0.91;0.90;-0.06;18933
0.00;0.91;0.85;-0.03;18976
0.00;0.91;0.87;-0.04;19020
0.00;0.89;0.84;-0.03;19063
0.00;0.90;0.84;-0.03;19107
0.00;0.91;0.85;-0.04;19150
0.00;0.89;0.87;-0.04;19196
0.00;0.88;0.87;-0.04;19240
0.00;0.91;0.90;-0.06;19283
0.00;0.88;0.88;-0.05;19327
0.00;0.86;0.90;-0.05;19370
0.00;0.89;0.92;-0.05;19414
0.00;0.91;0.87;-0.06;19457
0.00;0.93;0.88;-0.08;19501
0.00;0.93;0.84;-0.06;19544
0.00;0.93;0.82;-0.05;19588
0.00;0.93;0.82;-0.03;19631
0.00;0.92;0.82;-0.03;19675
0.00;0.90;0.82;-0.03;19719
0.00;0.91;0.84;-0.04;19762
0.00;0.91;0.84;-0.04;19806
0.00;0.91;0.85;-0.05;19849
0.00;0.89;0.87;-0.03;19893
0.00;0.91;0.85;-0.03;19936
0.00;0.91;0.84;-0.03;19982
0.00;0.90;0.84;-0.01;20027
0.00;0.90;0.85;-0.03;20070
0.00;0.92;0.84;-0.04;20114
0.00;0.92;0.80;-0.01;20157
0.00;0.90;0.80;0.00;20201
0.00;0.90;0.84;-0.01;20244
0.00;0.91;0.87;-0.03;20288
0.00;0.90;0.87;-0.03;20332
0.00;0.90;0.87;-0.03;20375
0.00;0.92;0.87;-0.03;20419
0.00;0.91;0.87;-0.03;20462
0.00;0.91;0.85;-0.00;20506
0.00;0.90;0.85;-0.01;20549
0.00;0.90;0.87;-0.03;20593
0.00;0.90;0.87;-0.04;20637
0.00;0.90;0.87;-0.03;20680
0.00;0.89;0.87;-0.00;20724
0.00;0.90;0.87;-0.03;20770
0.00;0.91;0.87;-0.04;20813
0.00;0.93;0.85;-0.03;20857
0.00;0.90;0.87;-0.03;20901
0.00;0.90;0.84;-0.01;20944
0.00;0.91;0.87;-0.03;20988
0.00;0.91;0.85;-0.03;21031
0.00;0.91;0.87;-0.04;21075
0.00;0.90;0.87;-0.03;21119
0.00;0.92;0.87;-0.03;21162
0.00;0.92;0.87;-0.03;21206
0.00;0.91;0.85;-0.03;21250
0.00;0.91;0.87;-0.03;21293
0.00;0.90;0.88;-0.04;21337
0.00;0.89;0.85;-0.01;21381
0.00;0.89;0.90;-0.03;21424
0.00;0.91;0.88;-0.03;21468
0.00;0.91;0.88;-0.03;21512
0.00;0.90;0.88;-0.03;21558
0.00;0.90;0.87;-0.01;21601
0.00;0.90;0.88;-0.03;21645
0.00;0.92;0.87;-0.01;21690
0.00;0.92;0.88;-0.03;21733
0.00;0.90;0.87;-0.01;21777
0.00;0.89;0.87;-0.01;21821
0.00;0.91;0.87;-0.03;21864
0.00;0.91;0.90;-0.04;21908
0.00;0.90;0.87;-0.03;21952
0.00;0.90;0.87;-0.00;21995
0.00;0.90;0.85;-0.00;22039
0.00;0.92;0.87;-0.03;22083
0.00;0.93;0.88;-0.03;22126
0.00;0.91;0.88;-0.03;22170
0.00;0.88;0.85;0.01;22214
0.00;0.89;0.87;-0.01;22257
0.00;0.91;0.87;-0.03;22301
0.00;0.91;0.88;-0.03;22345
0.00;0.91;0.87;-0.00;22391
0.00;0.90;0.87;-0.00;22435
0.00;0.91;0.87;-0.01;22478
0.00;0.91;0.88;-0.03;22522
0.00;0.90;0.87;-0.01;22566
0.00;0.90;0.87;-0.03;22610
0.00;0.91;0.85;-0.00;22653
0.00;0.89;0.87;-0.01;22697
0.00;0.92;0.88;-0.03;22741
0.00;0.94;0.88;-0.03;22785
0.00;0.91;0.88;-0.03;22828
0.00;0.91;0.85;-0.01;22872
0.00;0.90;0.84;-0.01;22916
0.00;0.89;0.85;-0.01;22960
0.00;0.91;0.84;-0.01;23003
0.00;0.92;0.85;-0.03;23047
0.00;0.91;0.85;-0.03;23091
0.00;0.90;0.84;-0.00;23135
0.00;0.91;0.84;-0.00;23181
0.00;0.92;0.85;-0.03;23226
0.00;0.92;0.87;-0.03;23269
0.00;0.91;0.87;-0.03;23313
0.00;0.91;0.87;-0.03;23357
0.00;0.91;0.85;-0.03;23401
0.00;0.89;0.82;0.01;23445
0.00;0.90;0.79;0.03;23488
0.00;0.88;0.87;-0.01;23532
0.00;0.89;0.93;-0.01;23576
0.00;0.89;0.98;-0.03;23625
0.00;0.95;1.03;-0.10;23668
0.00;0.97;1.02;-0.08;23712
0.00;0.93;0.95;-0.05;23755
0.00;0.89;0.87;-0.01;23799
0.00;0.86;0.82;0.01;23842
0.00;0.87;0.79;0.02;23885
0.00;0.90;0.79;0.03;23929
0.00;0.90;0.82;0.02;23972
0.00;0.92;0.87;0.04;24018
0.00;0.90;0.90;0.05;24061
0.00;0.92;0.97;0.02;24105
0.00;0.93;1.00;-0.00;24148
0.00;0.92;1.00;-0.00;24192
0.00;0.91;0.98;0.00;24235
0.00;0.92;0.93;0.03;24278
0.00;0.92;0.90;0.03;24322
0.00;0.94;0.88;0.03;24365
0.00;0.95;0.88;0.03;24409
0.00;0.93;0.90;0.03;24452
0.00;0.93;0.92;0.01;24496
0.00;0.95;0.93;0.00;24539
0.00;0.97;0.95;-0.01;24582
0.00;0.99;0.95;-0.00;24626
0.00;1.01;0.92;0.00;24669
0.00;1.00;0.95;-0.00;24713
0.00;0.98;0.93;0.00;24756
0.00;0.96;0.98;-0.01;24802
0.00;0.92;0.98;0.00;24846
0.00;0.92;0.98;0.03;24890
0.00;0.89;0.97;0.04;24933
0.00;0.91;1.00;0.03;24977
0.00;0.95;1.02;0.00;25020
0.00;0.93;1.00;0.00;25064
0.00;0.93;1.00;0.00;25107
0.00;0.95;1.00;-0.00;25151
0.00;0.96;1.03;0.00;25194
0.00;0.96;1.02;0.01;25238
0.00;0.98;1.03;-0.03;25281
0.00;0.98;1.02;-0.03;25325
0.00;0.95;0.98;-0.03;25368
0.00;0.95;0.95;-0.01;25412
0.00;0.94;0.95;-0.01;25455
0.00;0.94;0.93;-0.01;25499
0.00;0.95;0.92;-0.00;25542
0.00;0.97;0.92;0.00;25586
0.00;0.94;0.98;-0.03;25632
0.00;0.94;1.00;-0.01;25676
0.00;0.95;1.05;-0.03;25719
0.00;0.98;1.02;-0.01;25763
0.00;0.96;1.05;-0.03;25806
0.00;0.92;1.02;0.01;25850
0.00;0.89;0.98;0.04;25894
0.00;0.93;0.97;0.01;25937
0.00;0.89;0.95;0.04;25981
0.00;0.87;0.98;0.04;26025
0.00;0.89;1.08;-0.01;26068
0.00;0.85;1.10;-0.01;26112
0.00;0.86;1.08;-0.03;26156
0.00;0.91;1.02;-0.03;26199
0.00;0.93;0.97;-0.04;26243
0.00;0.94;0.88;-0.01;26287
0.00;0.94;0.84;-0.00;26330
0.00;0.92;0.82;-0.00;26374
0.00;0.92;0.82;0.01;26420
0.00;0.93;0.79;0.01;26464
0.00;0.89;0.72;0.05;26507
0.00;0.93;0.72;0.03;26551
0.00;0.93;0.80;-0.00;26594
0.00;0.88;0.80;0.01;26638
0.00;0.90;0.84;-0.03;26682
0.00;0.90;0.87;-0.05;26726
0.00;0.87;0.85;-0.00;26770
0.00;0.84;0.85;0.01;26813
0.00;0.88;0.85;-0.00;26857
0.00;0.89;0.87;-0.03;26901
0.00;0.88;0.87;-0.01;26944
0.00;0.89;0.90;-0.03;26988
0.00;0.92;0.90;-0.01;27031
0.00;0.93;0.90;-0.01;27075
0.00;0.94;0.92;-0.03;27119
0.00;0.94;0.92;-0.04;27162
0.00;0.93;0.92;-0.04;27206
0.00;0.93;0.90;-0.04;27252
0.00;0.90;0.88;-0.03;27296
0.00;0.90;0.88;-0.01;27340
0.00;0.91;0.90;-0.03;27383
0.00;0.89;0.92;-0.01;27427
0.00;0.88;0.90;-0.01;27471
0.00;0.88;0.90;-0.03;27514
0.00;0.90;0.87;-0.01;27558
0.00;0.93;0.88;-0.03;27602
0.00;0.91;0.87;-0.01;27645
0.00;0.86;0.82;0.01;27689
0.00;0.88;0.87;-0.03;27733
0.00;0.88;0.80;-0.00;27777
0.00;0.96;0.87;-0.06;27820
0.00;0.95;0.85;-0.05;27864
0.00;0.92;0.82;-0.03;27908
0.00;0.90;0.80;-0.00;27951
0.00;0.89;0.80;0.00;27995
0.00;0.89;0.80;-0.00;28041
0.00;0.91;0.82;-0.03;28085
0.00;0.91;0.85;-0.04;28129
0.00;0.92;0.85;-0.05;28173
0.00;0.91;0.84;-0.04;28216
0.00;0.91;0.85;-0.04;28261
0.00;0.90;0.82;-0.03;28305
0.00;0.92;0.85;-0.03;28349
0.00;0.91;0.85;-0.03;28392
0.00;0.92;0.85;-0.04;28436
0.00;0.93;0.84;-0.03;28480
0.00;0.91;0.84;-0.03;28524
0.00;0.92;0.84;-0.03;28567
0.00;0.92;0.84;-0.03;28611
0.00;0.93;0.84;-0.05;28655
0.00;0.93;0.85;-0.04;28699
0.00;0.90;0.82;0.01;28743
0.00;0.87;0.80;0.00;28786
0.00;0.93;0.87;-0.04;28830
0.00;0.91;0.84;-0.05;28876
0.00;0.98;0.75;-0.04;28920
0.00;1.01;0.87;-0.05;28964
0.00;0.93;0.85;-0.12;29008
0.00;1.00;0.85;-0.09;29052
0.00;0.94;0.80;-0.11;29095
0.00;0.95;0.90;-0.13;29139
0.00;0.92;0.82;-0.14;29188
0.00;0.96;0.90;-0.15;29232
0.00;0.98;0.84;-0.12;29275
0.00;0.99;0.84;-0.17;29319
0.00;1.00;0.85;-0.14;29362
0.00;0.97;0.90;-0.23;29406
0.00;0.95;0.82;-0.13;29449
0.00;0.93;0.92;-0.24;29492
0.00;0.87;0.92;-0.25;29536
0.00;0.81;0.79;-0.08;29579
0.00;0.86;0.92;-0.06;29623
0.00;0.75;0.80;-0.03;29670
0.00;0.69;0.84;-0.09;29713
0.00;0.74;0.95;-0.18;29757
0.00;0.73;0.85;-0.05;29800
0.00;0.81;0.88;-0.06;29844
0.00;0.81;0.80;0.00;29887
0.00;0.86;0.87;-0.05;29931
0.00;0.91;0.84;-0.03;29974
0.00;0.90;0.80;0.00;30018
0.00;0.88;0.88;-0.06;30061
0.00;0.88;0.87;-0.03;30105
0.00;0.81;0.87;-0.04;30148
0.00;0.78;0.92;-0.03;30192
0.00;0.65;0.92;-0.03;30235
0.00;0.56;0.85;-0.03;30279
0.00;0.56;0.92;-0.11;30322
0.00;0.57;0.97;-0.13;30366
0.00;0.92;0.93;-0.04;30409
0.00;1.04;0.79;0.08;30455
0.00;1.07;0.64;0.19;30499
0.00;1.11;0.72;0.02;30542
0.00;1.10;0.84;-0.03;30586
0.00;1.05;0.87;-0.03;30629
0.00;1.05;0.90;-0.04;30673
0.00;1.01;0.82;-0.03;30716
0.00;1.06;0.92;-0.06;30760
0.00;0.99;0.92;-0.06;30803
0.00;0.94;0.95;-0.06;30847
0.00;0.93;1.08;-0.13;30890
0.00;0.91;1.03;-0.10;30934
0.00;0.88;1.00;-0.10;30978
0.00;0.87;1.02;-0.13;31021
0.00;0.88;0.97;-0.07;31065
0.00;0.89;0.92;-0.05;31108
0.00;0.90;0.97;-0.08;31152
0.00;0.92;0.90;-0.03;31196
0.00;0.92;0.92;-0.03;31239
